Latitude,Longitude
17.63612885,74.29827807601782
21.0633288,86.5053731
26.29863795,87.95314810923409
17.08001385,79.7925329742427
20.82562315,78.61314549522919
14.6165795,75.6341529
20.866667,70.75
10.5999126,78.9169836
25.3297912,86.45677664617543
,
18.43743615,77.11052147515852
16.876586500000002,81.54514499050143
10.805627600000001,79.824659783024
25.562071500000002,84.01567204651289
19.877263,75.3390241
25.15247135,85.00687848982191
31.2206734,75.7696463
27.9843591,77.73740537405565
26.22914115,76.30453277017932
31.38524095,75.30552273989395
16.0949502,80.1658779
24.75,84.5
11.10684475,76.10995510466662
28.1956468,76.6165179
27.0607859,74.17667537582712
26.242510850000002,82.29616931685918
23.4578957,75.4191114
11.6645348,92.7390448
25.167702900000002,86.05935924304018
15.4989946,73.8282141
27.52016575,95.5306347312879
22.6124961,77.762753
25.75,94.166667
20.75,83.25
24.818123999999997,85.5185562336921
21.87705125,84.00905063735019
18.82135895,78.91506632525903
11.9137874,79.50789297942772
21.075780700000003,75.04286411660418
30.6557257,76.8200648
26.51606805,82.69434723323808
11.38845225,77.97079099881387
29.538422,78.51514669104847
15.74712865,77.51206932473963
12.610081749999999,78.75987014206322
,
10.043208,77.4968119
15.272923,73.9583159
21.0479371,77.05845282299609
23.1156882,77.06623939176504
22.55825,75.76073875510204
30.5798513,74.8174019
27.0388103,74.7271171
17.7255921,75.30019362933085
16.8709882,79.5613977
29.5008816,77.34838258540861
22.275878900000002,79.721044651047
14.625888,75.6357245
14.16738855,78.14185565
19.64228445,74.70103607472412
28.974744,79.3963951
18.914325249999997,76.46720713767073
29.607202100000002,78.28537443588678
19.091520950000003,78.39660898429065
11.471119,76.69065831269072
27.0366038,78.6514361805649
24.4330291,85.5216823
9.43599075,78.12022647412451
10.77482195,75.97976803121048
24.967852049999998,86.17351147289283
26.5876547,85.5056744
15.8361517,80.3636644
23.1194278,70.0363797
10.91571,79.8375761
29.1352917,75.97647564346738
17.68897,83.003476
21.1882332,82.48484762499999
30.60092505,74.79477422840449
23.6644739,85.3267121
21.734812,70.4491538
9.48671505,78.67227177440276
21.966667,80.333333
27.7011154,74.4649358
22.316626,72.6242884
30.283140099999997,74.52299719797392
30.4776857,76.5937658
14.91098925,80.01534335527676
20.7083903,81.5485253
24.6185442,77.87883059674556
28.4403,74.4895
21.0914409,71.7621979
21.3474637,83.65427922282043
18.316551,78.05393808043348
25.2820998,87.61850784289338
17.5456307,80.6116162
12.7210476,77.2837376
16.1693033,74.8224338
24.85450275,79.04698123882801
26.26498795,87.37162648106798
30.1086537,78.2916193
23.3002343,81.364771
24.02265335,84.11191072812582
13.0841402,79.6703816
20.28792095,77.23606281061035
30.2093363,75.8184224340909
18.6536941,77.8936802
30.336099599999997,74.11794319222481
16.53137155,81.68553062260926
21.31486295,70.26789366226589
13.69367795,80.09953071418832
22.7028011,71.6723933
31.904229899999997,75.22738141098935
11.59681865,75.58805090984794
25.517377,90.2066783
27.997083250000003,76.0757621771358
30.7456311,76.6462003
16.7689044,77.1380381
18.70397645,76.44764757324253
21.6293206,72.9945103
21.3394524,71.3082758
20.286946049999997,86.67399790661415
11.54787515,79.38453998266513
12.3135605,75.092463
23.2969449,72.3306381
9.560136400000001,77.60912867038894
30.6359946,76.6625158
12.2131306,79.6322142471716
29.8769971,75.4889866137018
12.109078499999999,75.45715052585774
20.2519828,74.4392286
16.75414,81.685839
14.062924800000001,78.71843326006439
9.5208936,77.8784563961865
11.4383564,75.696891
26.7577925,94.2079645
10.9301522,78.08485454572889
10.39017065,76.95120218001418
13.7896547,79.64707713075806
8.4100639,77.0816275
15.9052608,80.4680501
29.468830099999998,75.52107146631747
30.1902559,74.5001207
9.170073,77.535369
9.09407535,77.47583689833286
17.282607900000002,73.4569787039826
,
28.416503499999997,77.73534746014593
22.5483518,85.81888764651222
23.1915245,82.3532182
17.5976713,80.7057072
19.9104952,83.1678321
9.1721884,76.5008685
22.6105576,75.6790283
30.3739948,76.1528674
27.5994338,80.03260243745382
20.75,85.5
17.0502198,74.2661719
26.4207265,84.37406407415165
26.4800126,90.5580387
10.497812750000001,77.50049340214429
19.88769135,77.48399628090309
34.3281272,74.47611863298505
28.7142498,77.654851
31.32124525,74.84130629340785
24.2041737,83.0376189
18.95415675,79.48779329882326
17.1241133,76.9418923
22.06030655,85.39277997446213
18.8354455,78.7104197
26.350071999999997,86.22914688962271
22.876448,87.790956
29.1190219,76.66998431674506
27.6418,74.3949
10.411803299999999,79.33776652736019
14.6192362,74.8388611
18.393033850000002,78.79588752542026
22.3028351,87.86746237434912
30.8041704,75.4753645
,
22.285939550000002,74.35468608752092
18.1007856,78.0756739
13.9289023,79.83247910637009
12.453306399999999,78.55290857022919
29.66541795,75.81027978502857
28.0749601,74.6243533
26.01894625,89.94188952461522
25.3516471,84.98734798892505
23.7036823,72.5404601
27.5753726,77.6938045
28.1216738,72.969127
13.31217355,79.59793429354428
29.61447865,76.09469981777069
9.3895523,78.85907071521498
27.9951096,79.0153138
25.7744929,85.86626813370123
27.72838105,80.98388171487147
19.489917050000003,74.24637475177133
24.6258698,74.6866837
18.005585099999998,78.89611304969961
23.8903426,87.5310132
25.8563368,93.46496675590588
22.3770636,87.04867177362203
,
28.05723185,79.7421488507794
15.7620985,76.5950148
10.4253731,77.18235850494567
20.892664699999997,76.20502740958177
16.285294399999998,77.98644727021286
16.2159096,81.0815906
21.5892323,85.66878413736906
22.68536625,80.58150561711888
31.6723392,76.95331690779145
8.6053371,77.0028331
27.160901099999997,94.16266801115614
16.022056050000003,79.66448439991211
13.258575,76.4737675
11.450099699999999,77.44261877550801
18.734236850000002,82.83084682181051
19.9755162,78.95918704575197
21.7427316,70.2820025
16.4386275,81.7015011
16.7907012,80.8476103
26.61695705,92.76500717365028
20.8198898,71.0391641
15.714987749999999,79.23882574620737
25.6656611,76.6954843
10.73618605,79.63318659437627
22.10390075,69.46479455225894
28.111908,78.74639723157563
29.3203309,73.9026728
23.37074105,76.62051527475785
18.965998550000002,84.19287455014992
18.749245,73.4050474
16.0683776,80.5522462
19.401042949999997,79.43454087965227
16.2347032,77.7946371
21.7321358,81.9458317
15.2250199,79.90801153111607
17.86859205,77.8228199507381
23.8042717,72.3912763
22.898553,92.75192291719874
24.8483482,92.33221292310328
11.8762254,75.3738043
18.5748202,83.3522594
25.4058043,85.89155425304008
18.7337107,73.6728593
21.1638392,77.3110843
21.575642,72.8565391
30.134004,75.8062777
25.42363975,88.57316686704961
13.13014755,79.92435386254967
10.9041131,76.00367639990668
25.63463955,79.52638693149856
20.17822305,85.70930157008985
23.1224522,72.0483946
25.29131615,73.8244924740361
16.7333666,82.2145164
9.62857045,76.6455250291479
11.71597955,79.52096942061098
30.3708266,75.8647369
11.2191319,78.23739801779963
12.421713050000001,75.19044977266321
23.4634245,73.2990631
14.7006174,76.8495095
26.2768118,86.79658662614811
10.6510912,76.0687448
20.8485151,79.23047037489881
19.0593559,79.52515689790599
26.96388985,94.58213344568205
29.9657112,74.702937
10.8378793,76.2498238804039
25.5238346,84.15995314496915
17.039388449999997,82.13803175055432
,
26.1783623,90.6226683
17.381941400000002,82.52074177882511
27.3637739,76.8581926
17.5172789,78.8863383
16.57950675,81.99732471149382
30.9416519,74.61742782073071
17.2702855,77.74529700637382
9.3867448,76.5762652
29.3248768,78.5732637
19.68086385,72.82537342511341
20.7756259,76.61195368171651
17.7265463,79.25901524867399
17.891381,83.4512183
24.5,80.25
9.87745575,76.80292656546732
,
21.5236104,71.8219597
25.180777149999997,84.65920203021554
14.010067750000001,79.48507330302013
26.115446499999997,79.61537074753903
28.6415386,75.3852992
16.421400249999998,80.16888970550735
14.5645814,74.8425901
20.4775218,73.8630714
9.79800945,77.92984261528223
22.4770467,72.8003365
26.297039,74.7369464
17.9579342,74.41423536646539
24.15843265,87.86046933071671
12.1220681,76.6843409
26.27836065,87.29875647084894
27.23463675,78.2771309043707
,
14.1665017,75.0263852
17.1489922,82.23018860075135
13.7409467,76.905738
17.6688019,80.8940083
28.5919933,76.2719817
24.20162495,84.87817691941733
18.7694542,84.4179944
29.1841366,74.7691392
20.0812256,74.53318331524869
30.625015,76.3853971
19.107085,77.9635656
18.7649439,83.34458762599236
21.597327749999998,74.56374241576653
10.3039878,76.3360706
27.096888149999998,84.4585344292079
23.0232402,73.0727531
16.4761106,79.4364146
24.462893,77.1604574
31.09168085,76.5272673916138
25.421416,87.09090821768987
21.6870684,75.0920315
20.9587439,86.1226608
27.1275258,80.53906695154278
15.13014175,77.64365939781754
18.5177,83.2081
28.03279355,81.37828094433695
29.148938049999998,77.63763422399805
17.271977,74.5372841
23.7978518,85.75647029537049
12.7632858,75.2018421
31.2905114,75.6302498
,
9.4897969,76.62396673836119
16.896833700000002,81.91817932322371
24.2538512,87.30064714192224
29.2071574,78.5842226
19.5982171,77.91409929687705
24.287867900000002,86.61050950020086
8.7139565,77.389276
9.017493,76.9263825
20.50040085,86.43170622796478
21.720494,71.9605587
12.7490683,80.1064975
30.1552451,76.2024326
20.3279356,79.00781959381015
11.304454549999999,76.33662873064819
11.4911695,78.2411702303988
29.42483385,79.09663522858392
14.82604155,78.39903877659904
31.126888899999997,76.15768480633812
24.624587,94.04247928402684
,
9.740204,76.33246715541219
24.25,82.0
17.0791536,78.2039881
17.09813605,82.13236972772236
23.7451314,86.7869794
20.65625755,75.4011069175395
25.9259562,86.82042961035677
30.12666775,80.48338013734374
21.4453914,79.66919273451188
27.1294121,72.3649644
13.1596519,79.55053744434807
30.2703978,75.2373537
10.99071775,76.22894277252547
27.03180635,83.90103804538502
22.7538384,78.3557423
20.5884403,81.071724
13.405603,78.55808373409377
11.9307557,75.5712639
27.633333,77.583333
29.1043595,78.81583409295854
,
13.1626004,78.3958998
19.14106455,76.17077316562433
22.6153934,70.9495617
20.31512955,75.58642868484947
16.9065631,81.65423521024772
16.5208523,76.7591995
22.182835150000002,84.62289139548452
25.12635425,85.81510620944194
18.785724,84.0816192
27.07169,88.4729
15.6336064,76.8939231
20.936150050000002,78.28921691830388
22.5674,71.8062
26.34142215,91.01674328474073
29.7921496,77.8760645
16.0191748,80.8313643
16.3338591,75.2870794
23.3897362,76.712074
21.254926,73.3046407
22.59609545,71.16792690378692
24.101593,77.6905891
20.81284715,76.38960757636602
10.7637196,76.272355
24.9303453,73.8224937
10.1105106,77.59723205337286
25.19965055,86.74092427574905
17.9375095,78.21174498510584
16.700551750000002,77.61648447017446
,
33.25,74.25
12.9366728,78.7187469
29.2031392,79.4176945
16.820723700000002,82.06252456511933
20.1557833,74.97153712942551
31.3837484,76.3754353
13.3885218,77.8641332
33.702939,74.24990151547188
21.5954798,78.5258489
18.740445,73.6375579
20.9458183,85.2111736
8.7352627,76.7080221
28.3622661,75.6042342
25.0632203,79.4402881
22.0229287,82.565318
15.5926744,73.8117622
10.9511,77.714116
26.6480362,74.0335019
9.851231,78.53047154820716
23.0965633,77.5144525
19.50589155,76.50246991608606
21.1176744,73.3857702
17.01796845,81.710121083101
11.5551872,79.555067
26.92228995,81.207643234204
22.2411191,73.0857027
23.8698858,87.67969840644172
28.5730085,78.07731880324079
16.8513397,77.2004192
25.9245937,73.6652394
29.1500679,78.4074691
9.4521739,76.342065
20.7235047,77.42830962740643
27.29093925,84.2936148560828
22.25,84.5
22.5859414,88.9267299
,
9.283404399999998,76.96066275907359
17.051694,76.9912575
9.2844657,79.3125553
17.09048585,74.68326753168
27.6952614,78.39161619140066
23.4907117,80.1067203
12.6563891,79.5404577
17.1132968,80.6107396
20.26384775,76.63371229145883
11.7221325,75.5856579
11.2287716,78.81825554962782
15.9967483,77.0481181
26.0,94.5
,
8.6960538,76.814869
30.14855065,76.84074742084039
28.56941825,80.18107516667288
13.0953024,77.3963586
31.1264364,75.4761382
,
24.1745993,88.2721335
11.7021978,75.5364701
25.91331045,93.02566787197169
26.72658105,81.71043872043722
26.168505500000002,94.85819821659115
15.12373,75.4741167
30.971299,74.9881797
21.22666185,75.69541123568386
29.5837,77.4190818
15.9449549,75.2967797
20.725766,78.3176067
17.6211902,77.9503264
15.7220381,75.3846247
27.7360104,75.7854205
23.1756813,88.0963919
18.084625600000003,76.80790172814622
27.1032229,93.6923098
24.64788505,87.84290308567452
17.9423742,73.91925349215948
13.7072003,75.8166288
12.3864073,77.0589464
23.25,78.083333
26.1925169,78.9426117
14.8722142,77.26206804106354
14.9750243,75.3397064
24.811404699999997,72.83002573160249
33.0,75.166667
17.8406534,76.58855543010085
24.0333495,74.7801315
16.1563,76.5242
9.9662267,77.82872510829625
28.4687941,80.57322881003967
26.166667,94.25
21.8697448,73.5048135
16.666667,75.916667
24.9345886,75.5883278
29.7931482,74.4663078
19.583667499999997,75.43044617744494
19.40453175,74.61005747867654
31.4419916,75.9308052
26.8305827,81.3296301
26.5630662,76.3281328
24.260444,80.7592749
10.42794765,79.74895829623102
21.21136955,73.96372877781741
30.92589585,77.08200509063624
20.3735482,72.9084376
22.1777783,76.0737911
24.99210665,85.615510925
25.7769093,84.68234857980572
26.2483936,77.4099835
17.8773893,76.10316542109956
22.6664325,84.5502679119221
22.55868615,86.40966796396881
10.29073585,76.15251859757683
20.50756595,84.22731067744127
22.6990518,73.115045
17.64070945,82.61598715403707
27.30068725,83.44904972788568
25.0350026,85.36611304861461
17.5915639,80.3216885
11.5523741,77.26537576524208
29.4916223,74.0790249
21.27976725,77.94353140077885
29.998410149999998,76.55831215630047
25.69692585,85.13577199672577
11.9443193,75.344481
25.45528745,83.66927939185426
23.8526044,86.8788101
19.18104375,76.99403314900697
9.0341147,77.4365795
28.2325472,78.0636982800424
23.64319305,80.94239522009255
26.6721388,78.3719802
29.0031366,78.4045848
27.0911655,77.6623984
17.9271694,80.8094945
23.5416162,91.4917593
26.378087800000003,73.54934197070108
20.5626441,86.59080686954783
10.7595392,79.1400512
28.6707787,75.0361419
14.66318725,78.52186532340352
20.5991006,74.2021078
24.593938950000002,84.84789028985003
16.2579879,74.4860876
12.42149,75.7387543
11.23020275,78.56506951981538
23.0238876,72.3851475
21.038617,71.4438845
17.9520284,79.3822016
28.571204299999998,79.02055207870676
,
23.709099,77.088747
,
,
23.5702907,76.4722144
24.5977192,83.16261862861202
11.26590385,79.74432689119347
23.8315668,71.6103884
8.5024607,78.05427595640626
27.23935865,82.39454509194364
23.6310786,85.33447132277304
25.9304646,74.6513212
11.366551,77.6978494
19.219461199999998,76.4284157989699
27.40600445,78.03346974335031
,
19.808175300000002,74.08914487513019
22.0661098,81.6874282
17.1772683,77.2823552
,
25.1538056,73.0816488
9.322676049999998,77.94184645933314
26.75652265,84.77791331432874
25.7535433,93.1731676
12.47006965,79.59517139268956
20.2985474,83.17521981867318
16.6969914,74.27496020123672
26.4795861,94.51052754768273
,
23.6733339,74.0249551
24.6453169,75.9430409
22.8546251,88.01622320020137
16.3879888,75.1115893
24.3734077,92.1655262
22.8218366,72.7782897
23.2167227,82.2035806
18.8553226,73.02475367295413
11.69503,77.963161
11.95521805,79.21425105982723
18.6973659,73.13672046831282
25.073940399999998,84.98787293898746
25.6603858,84.90893995030876
10.551039750000001,77.72741028555566
10.9708115,77.28172616917558
22.0664118,76.4934394
19.60962325,82.29876854111501
16.3367271,74.9682914
29.3208591,77.07690254856563
21.4525873,76.3911591
18.9617775,73.37750396869731
21.6855115,69.7442621
16.326251300000003,81.1516437879902
30.8042411,76.9149498
25.6730413,76.1922423
23.161771100000003,81.95108993055014
13.418613950000001,79.5329474106502
,
12.5744549,80.0748337535796
23.56010055,75.68730693286243
30.4569012,78.0782906
9.92884205,76.56673793527236
25.8865235,83.88209173414475
27.7309897,75.4743975
19.24358395,76.55916095750428
9.1577041,76.79958836794401
9.76769125,77.33138097702712
19.484898,76.25924877618277
30.56256885,77.25728516676574
30.0332661,77.0462460523216
25.629632649999998,89.93159383615063
25.572639449999997,91.25408026691981
27.4004329,74.9182758
27.422620600000002,75.71287230424393
,
9.209421200000001,76.58036786294619
29.2631,74.4016
26.8971615,78.1711602
24.6878726,78.3957263
,
16.3284481,76.1283489
27.0569981,78.686047
25.625258,74.9274576
8.969979,77.4310125
17.41102785,75.16621771409594
14.1007288,77.2800053
24.3897272,71.6292685
23.425103,72.6583024
20.2498621,72.84127309056454
11.2605169,75.9541762
26.42386165,91.4512275462117
21.3545788,72.0368814
13.0060343,77.9382839
20.275522549999998,77.3192219689895
21.2997306,86.73683730021526
25.625258,74.9274576
23.7853622,72.6332132
29.535814,73.4459111
,
15.084389,76.5435934
28.3241636,77.08486438023044
21.4979645,70.1406499
27.6243099,80.2008125
29.35238425,76.56180858391915
20.038384100000002,76.83418393404364
25.7798366,86.04254408305015
11.5330743,77.97340010370982
26.2888019,75.3729774
23.3039507,87.42319208975196
27.0170736,78.123465
25.083159950000002,84.09316346858087
,
26.5651987,88.8220215
17.2005764,76.3605783
18.76109885,74.20952895424165
22.311004,69.6025978
9.024178,77.23372730415451
,
10.0790057,78.03600140899019
16.415762649999998,78.68304333132829
21.4307993,78.88704494799094
18.472818,73.9545184
26.4649929,83.60395501908677
27.8897862,78.7463761
,
,
10.1146298,76.4777575
12.5848984,77.0448679
27.2156849,77.1982449
21.62029975,74.23171499035644
18.67638375,74.67093388983076
13.6601789,77.2140882
15.5337852,76.8772225
22.4520024,77.4665358
19.7668121,74.4754386
,
16.4936178,75.0468551
21.22876205,75.99841514447535
12.453306399999999,78.55290857022919
29.800459,76.9273776
21.4611996,74.8072668
10.9943512,78.7313324688023
23.6368925,79.0643258
24.7533864,71.7720096
19.6977689,79.30928445014624
25.33762635,84.3540648359066
13.0682635,74.99572507619081
,
27.4216563,77.100411
23.5615483,72.753396
,
12.59376885,79.13853420773327
8.323179,77.5787258
22.2344084,75.0875548
30.40260205,78.38835789037978
,
20.5116135,72.9410127
23.7896536,78.3977995
23.2848018,79.9958767
12.6494251,79.78057474939979
21.4066143,79.928673
26.4444441,91.6172816
26.7548174,83.19533843649032
,
12.9567353,77.2242281
27.2368043,76.6226801
24.83751085,84.59190139177667
23.3325108,76.0410672
29.755175350000002,77.46606652562397
25.1388932,73.0655263
30.6496526,75.5993128
30.1479882,78.7759518
25.8260509,80.1600804
15.5582208,75.3538481
26.0195923,82.61675648597824
25.9302403,84.79496708664558
27.529001700000002,82.45503891876294
25.1866458,73.4527029
10.508372399999999,79.62727046358162
14.9899007,75.2234815
9.9155048,77.5959205
28.25,76.166667
21.6512303,78.802091
13.37045745,80.24092105137717
18.09982435,73.46087017052344
23.46920055,84.73568423071751
26.9576461,79.7892049
27.438398,95.74098235954119
31.47101285,76.89980046765835
23.87167135,76.7748902040889
26.4853336,92.04490249203624
13.6387323,79.5104762
30.1942109,75.6798604
29.6930173,75.51830682613976
10.96975815,78.86693326325823
12.4241441,76.6778732
25.312470400000002,78.66785016924982
10.2689998,78.2507118540676
,
,
,
26.365964,84.3373624
26.0252473,75.4848698
,
17.5925245,83.0173559
31.6809219,75.6323719
19.984279,76.49104504772504
28.1432077,80.1148756411588
,
32.0893012,76.5098926962527
,
16.9194778,76.2350305
27.2894559,79.9529044
9.7466708,76.45550662538136
25.0057449,88.1398483
11.06584565,79.77294417536498
12.8549792,75.72666935394835
25.851847300000003,85.19063920172792
18.35835435,81.89823748747048
23.570746,70.6450466
24.667929,81.8811502
26.9181613,76.8137573
13.3391141,78.2113678
25.875615850000003,86.93670781507606
27.3683346,75.5646726
15.8910806,73.91371456803961
11.442171,79.11525545955024
24.63753095,93.94317948718188
28.0283877,74.4736238
19.15477635,75.13346406731948
27.1760576,77.758213
,
27.1855541,81.9564879
29.85061985,77.29871278227094
9.721188,76.6868926
,
24.47632,75.1429653
22.4294316,80.1061605
29.1211913,78.6208906
21.5280605,79.3414163
25.22554815,78.72159940797451
21.3957522,79.3257474
27.5893833,94.7255857
21.1702124,73.5622874
26.8380485,80.27506347476157
21.927361,78.8016271
20.05403655,79.73097785122374
29.9077029,74.1726582
31.018294,75.7839116
26.9110014,75.1848367
,
,
,
24.592433,72.7081876
,
,
22.56984205,88.13057700863706
28.959150049999998,79.72826945827646
28.06501385,95.33634325047527
26.250651599999998,85.12234365099886
10.326077,77.9851473
23.5381361,86.6739117
,
31.8194229,75.3758091
